Time	f(number(86400)/count()) – Bitcoin
14.05.2009	621.5827338129496
15.05.2009	635.2941176470588
16.05.2009	726.0504201680673
17.05.2009	680.3149606299213
18.05.2009	732.2033898305085
19.05.2009	1004.6511627906976
20.05.2009	720
21.05.2009	1053.658536585366
22.05.2009	1416.3934426229507
23.05.2009	2700
24.05.2009	864
25.05.2009	792.6605504587156
26.05.2009	691.2
27.05.2009	726.0504201680673
28.05.2009	909.4736842105264
29.05.2009	815.0943396226415
30.05.2009	792.6605504587156
31.05.2009	900
01.06.2009	1216.9014084507041
02.06.2009	778.3783783783783
03.06.2009	1216.9014084507041
04.06.2009	1309.090909090909
05.06.2009	2880
06.06.2009	3085.714285714286
07.06.2009	5400
08.06.2009	1053.658536585366
09.06.2009	949.4505494505495
10.06.2009	1053.658536585366
11.06.2009	970.7865168539325
12.06.2009	1004.6511627906976
13.06.2009	1107.6923076923076
14.06.2009	1200
15.06.2009	1028.5714285714287
16.06.2009	1216.9014084507041
17.06.2009	1093.6708860759493
18.06.2009	1080
19.06.2009	993.1034482758621
20.06.2009	1107.6923076923076
21.06.2009	1066.6666666666667
22.06.2009	1136.842105263158
23.06.2009	1136.842105263158
24.06.2009	909.4736842105264
25.06.2009	1270.5882352941176
26.06.2009	960
27.06.2009	1028.5714285714287
28.06.2009	1878.2608695652175
29.06.2009	1040.9638554216867
30.06.2009	1016.4705882352941
01.07.2009	1167.5675675675675
02.07.2009	1040.9638554216867
03.07.2009	1053.658536585366
04.07.2009	970.7865168539325
05.07.2009	1093.6708860759493
06.07.2009	1028.5714285714287
07.07.2009	1252.1739130434783
08.07.2009	1167.5675675675675
09.07.2009	1004.6511627906976
10.07.2009	1066.6666666666667
11.07.2009	1040.9638554216867
12.07.2009	1122.077922077922
13.07.2009	1107.6923076923076
14.07.2009	1252.1739130434783
15.07.2009	1920
16.07.2009	1216.9014084507041
17.07.2009	1838.2978723404256
18.07.2009	21600
19.07.2009	1234.2857142857142
20.07.2009	1234.2857142857142
21.07.2009	1053.658536585366
22.07.2009	1440
23.07.2009	1136.842105263158
24.07.2009	1183.5616438356165
25.07.2009	2700
26.07.2009	4114.285714285715
27.07.2009	1167.5675675675675
28.07.2009	2107.317073170732
29.07.2009	4547.368421052632
30.07.2009	5760
31.07.2009	5082.35294117647
01.08.2009	3085.714285714286
02.08.2009	3756.521739130435
03.08.2009	7200
04.08.2009	1066.6666666666667
05.08.2009	993.1034482758621
06.08.2009	960
07.08.2009	1080
08.08.2009	1080
09.08.2009	855.4455445544554
10.08.2009	1152
11.08.2009	1234.2857142857142
12.08.2009	1371.4285714285713
13.08.2009	1016.4705882352941
14.08.2009	1371.4285714285713
15.08.2009	3323.076923076923
16.08.2009	4547.368421052632
17.08.2009	5082.35294117647
18.08.2009	8640
19.08.2009	4800
20.08.2009	3927.2727272727275
21.08.2009	6171.428571428572
22.08.2009	12342.857142857143
23.08.2009	5760
24.08.2009	5760
25.08.2009	1728
26.08.2009	1800
27.08.2009	2979.310344827586
28.08.2009	1152
29.08.2009	1107.6923076923076
30.08.2009	890.7216494845361
31.08.2009	1004.6511627906976
01.09.2009	1107.6923076923076
02.09.2009	1309.090909090909
03.09.2009	1416.3934426229507
04.09.2009	1350
05.09.2009	1136.842105263158
06.09.2009	1270.5882352941176
07.09.2009	1107.6923076923076
08.09.2009	1252.1739130434783
09.09.2009	1600
10.09.2009	1289.55223880597
11.09.2009	1289.55223880597
12.09.2009	1252.1739130434783
13.09.2009	1152
14.09.2009	1167.5675675675675
15.09.2009	1963.6363636363637
16.09.2009	1200
17.09.2009	1028.5714285714287
18.09.2009	1107.6923076923076
19.09.2009	1167.5675675675675
20.09.2009	1107.6923076923076
21.09.2009	1252.1739130434783
22.09.2009	3456
23.09.2009	2400
24.09.2009	890.7216494845361
25.09.2009	949.4505494505495
26.09.2009	864
27.09.2009	993.1034482758621
28.09.2009	1016.4705882352941
29.09.2009	981.8181818181819
30.09.2009	1016.4705882352941
01.10.2009	1053.658536585366
02.10.2009	1200
03.10.2009	1489.655172413793
04.10.2009	1630.188679245283
05.10.2009	1570.909090909091
06.10.2009	2009.3023255813953
07.10.2009	1440
08.10.2009	1234.2857142857142
09.10.2009	1093.6708860759493
10.10.2009	1122.077922077922
11.10.2009	1167.5675675675675
12.10.2009	1489.655172413793
13.10.2009	1515.7894736842106
14.10.2009	1252.1739130434783
15.10.2009	1216.9014084507041
16.10.2009	1440
17.10.2009	1515.7894736842106
18.10.2009	1167.5675675675675
19.10.2009	771.4285714285714
20.10.2009	909.4736842105264
21.10.2009	1080
22.10.2009	960
23.10.2009	970.7865168539325
24.10.2009	1393.5483870967741
25.10.2009	1136.842105263158
26.10.2009	1216.9014084507041
27.10.2009	1350
28.10.2009	1309.090909090909
29.10.2009	1878.2608695652175
30.10.2009	1440
31.10.2009	1878.2608695652175
01.11.2009	3456
02.11.2009	2618.181818181818
03.11.2009	1393.5483870967741
04.11.2009	1371.4285714285713
05.11.2009	1515.7894736842106
06.11.2009	1393.5483870967741
07.11.2009	1252.1739130434783
08.11.2009	1183.5616438356165
09.11.2009	1350
10.11.2009	1107.6923076923076
11.11.2009	1350
12.11.2009	1309.090909090909
13.11.2009	1080
14.11.2009	1093.6708860759493
15.11.2009	900
16.11.2009	890.7216494845361
17.11.2009	939.1304347826087
18.11.2009	1093.6708860759493
19.11.2009	1234.2857142857142
20.11.2009	1004.6511627906976
21.11.2009	1183.5616438356165
22.11.2009	815.0943396226415
23.11.2009	900
24.11.2009	929.0322580645161
25.11.2009	960
26.11.2009	1028.5714285714287
27.11.2009	1167.5675675675675
28.11.2009	1216.9014084507041
29.11.2009	1440
30.11.2009	1152
01.12.2009	1183.5616438356165
02.12.2009	919.1489361702128
03.12.2009	981.8181818181819
04.12.2009	2400
05.12.2009	1350
06.12.2009	838.8349514563107
07.12.2009	771.4285714285714
08.12.2009	822.8571428571429
09.12.2009	900
10.12.2009	830.7692307692307
11.12.2009	771.4285714285714
12.12.2009	785.4545454545455
13.12.2009	757.8947368421053
14.12.2009	847.0588235294117
15.12.2009	785.4545454545455
16.12.2009	635.2941176470588
17.12.2009	511.2426035502959
18.12.2009	384
19.12.2009	436.3636363636364
20.12.2009	493.7142857142857
21.12.2009	493.7142857142857
22.12.2009	533.3333333333334
23.12.2009	561.038961038961
24.12.2009	561.038961038961
25.12.2009	579.8657718120805
26.12.2009	496.55172413793105
27.12.2009	517.3652694610779
28.12.2009	630.6569343065694
29.12.2009	505.2631578947368
30.12.2009	612.7659574468086
31.12.2009	626.0869565217391
01.01.2010	654.5454545454545
02.01.2010	685.7142857142857
03.01.2010	464.51612903225805
04.01.2010	477.34806629834253
05.01.2010	436.3636363636364
06.01.2010	530.0613496932515
07.01.2010	561.038961038961
08.01.2010	564.7058823529412
09.01.2010	572.1854304635762
10.01.2010	454.7368421052632
11.01.2010	543.3962264150944
12.01.2010	543.3962264150944
13.01.2010	526.829268292683
14.01.2010	604.1958041958042
15.01.2010	612.7659574468086
16.01.2010	691.2
17.01.2010	659.5419847328244
18.01.2010	691.2
19.01.2010	696.7741935483871
20.01.2010	546.8354430379746
21.01.2010	493.7142857142857
22.01.2010	649.624060150376
23.01.2010	540
24.01.2010	561.038961038961
25.01.2010	409.478672985782
26.01.2010	443.0769230769231
27.01.2010	526.829268292683
28.01.2010	488.135593220339
29.01.2010	438.5786802030457
30.01.2010	411.42857142857144
31.01.2010	523.6363636363636
01.02.2010	469.5652173913044
02.02.2010	595.8620689655172
03.02.2010	320
04.02.2010	377.29257641921396
05.02.2010	387.4439461883408
06.02.2010	450
07.02.2010	398.15668202764977
08.02.2010	432
09.02.2010	417.39130434782606
10.02.2010	514.2857142857143
11.02.2010	511.2426035502959
12.02.2010	472.1311475409836
13.02.2010	372.41379310344826
14.02.2010	415.38461538461536
15.02.2010	490.90909090909093
16.02.2010	443.0769230769231
17.02.2010	361.5062761506276
18.02.2010	415.38461538461536
19.02.2010	450
20.02.2010	415.38461538461536
21.02.2010	387.4439461883408
22.02.2010	332.3076923076923
23.02.2010	345.6
24.02.2010	505.2631578947368
25.02.2010	561.038961038961
26.02.2010	502.3255813953488
27.02.2010	502.3255813953488
28.02.2010	553.8461538461538
01.03.2010	443.0769230769231
02.03.2010	459.5744680851064
03.03.2010	568.421052631579
04.03.2010	467.02702702702703
05.03.2010	505.2631578947368
06.03.2010	488.135593220339
07.03.2010	482.6815642458101
08.03.2010	691.2
09.03.2010	591.7808219178082
10.03.2010	533.3333333333334
11.03.2010	649.624060150376
12.03.2010	714.0495867768595
13.03.2010	564.7058823529412
14.03.2010	691.2
15.03.2010	640
16.03.2010	685.7142857142857
17.03.2010	635.2941176470588
18.03.2010	617.1428571428571
19.03.2010	564.7058823529412
20.03.2010	450
21.03.2010	472.1311475409836
22.03.2010	482.6815642458101
23.03.2010	417.39130434782606
24.03.2010	505.2631578947368
25.03.2010	462.03208556149735
26.03.2010	438.5786802030457
27.03.2010	485.39325842696627
28.03.2010	464.51612903225805
29.03.2010	443.0769230769231
30.03.2010	401.86046511627904
31.03.2010	413.39712918660285
01.04.2010	514.2857142857143
02.04.2010	553.8461538461538
03.04.2010	536.6459627329192
04.04.2010	505.2631578947368
05.04.2010	564.7058823529412
06.04.2010	543.3962264150944
07.04.2010	447.6683937823834
08.04.2010	472.1311475409836
09.04.2010	457.14285714285717
10.04.2010	332.3076923076923
11.04.2010	387.4439461883408
12.04.2010	425.615763546798
13.04.2010	457.14285714285717
14.04.2010	480
15.04.2010	400
16.04.2010	427.7227722772277
17.04.2010	390.95022624434387
18.04.2010	352.6530612244898
19.04.2010	372.41379310344826
20.04.2010	421.4634146341463
21.04.2010	394.52054794520546
22.04.2010	543.3962264150944
23.04.2010	576
24.04.2010	514.2857142857143
25.04.2010	546.8354430379746
26.04.2010	526.829268292683
27.04.2010	480
28.04.2010	480
29.04.2010	587.7551020408164
30.04.2010	600
01.05.2010	472.1311475409836
02.05.2010	557.4193548387096
03.05.2010	543.3962264150944
04.05.2010	635.2941176470588
05.05.2010	630.6569343065694
06.05.2010	579.8657718120805
07.05.2010	654.5454545454545
08.05.2010	561.038961038961
09.05.2010	604.1958041958042
10.05.2010	675
11.05.2010	778.3783783783783
12.05.2010	680.3149606299213
13.05.2010	675
14.05.2010	702.439024390244
15.05.2010	949.4505494505495
16.05.2010	764.6017699115044
17.05.2010	604.1958041958042
18.05.2010	514.2857142857143
19.05.2010	526.829268292683
20.05.2010	425.615763546798
21.05.2010	490.90909090909093
22.05.2010	443.0769230769231
23.05.2010	409.478672985782
24.05.2010	459.5744680851064
25.05.2010	411.42857142857144
26.05.2010	387.4439461883408
27.05.2010	450
28.05.2010	387.4439461883408
29.05.2010	469.5652173913044
30.05.2010	579.8657718120805
31.05.2010	608.4507042253521
01.06.2010	640
02.06.2010	587.7551020408164
03.06.2010	568.421052631579
04.06.2010	691.2
05.06.2010	595.8620689655172
06.06.2010	583.7837837837837
07.06.2010	550.3184713375796
08.06.2010	540
09.06.2010	514.2857142857143
10.06.2010	540
11.06.2010	514.2857142857143
12.06.2010	640
13.06.2010	502.3255813953488
14.06.2010	536.6459627329192
15.06.2010	469.5652173913044
16.06.2010	608.4507042253521
17.06.2010	591.7808219178082
18.06.2010	576
19.06.2010	576
20.06.2010	467.02702702702703
21.06.2010	561.038961038961
22.06.2010	553.8461538461538
23.06.2010	462.03208556149735
24.06.2010	511.2426035502959
25.06.2010	576
26.06.2010	543.3962264150944
27.06.2010	485.39325842696627
28.06.2010	568.421052631579
29.06.2010	511.2426035502959
30.06.2010	474.72527472527474
01.07.2010	409.478672985782
02.07.2010	517.3652694610779
03.07.2010	407.54716981132077
04.07.2010	520.4819277108434
05.07.2010	482.6815642458101
06.07.2010	511.2426035502959
07.07.2010	553.8461538461538
08.07.2010	572.1854304635762
09.07.2010	434.1708542713568
10.07.2010	436.3636363636364
11.07.2010	482.6815642458101
12.07.2010	131.10773899848255
13.07.2010	124.85549132947978
14.07.2010	149.4809688581315
15.07.2010	138.46153846153845
16.07.2010	171.0891089108911
17.07.2010	499.4219653179191
18.07.2010	502.3255813953488
19.07.2010	496.55172413793105
20.07.2010	477.34806629834253
21.07.2010	417.39130434782606
22.07.2010	490.90909090909093
23.07.2010	445.36082474226805
24.07.2010	457.14285714285717
25.07.2010	374.02597402597405
26.07.2010	355.55555555555554
27.07.2010	520.4819277108434
28.07.2010	543.3962264150944
29.07.2010	480
30.07.2010	474.72527472527474
31.07.2010	425.615763546798
01.08.2010	361.5062761506276
02.08.2010	357.02479338842977
03.08.2010	380.6167400881057
04.08.2010	355.55555555555554
05.08.2010	396.3302752293578
06.08.2010	587.7551020408164
07.08.2010	557.4193548387096
08.08.2010	434.1708542713568
09.08.2010	454.7368421052632
10.08.2010	452.35602094240835
11.08.2010	370.81545064377684
12.08.2010	398.15668202764977
13.08.2010	401.86046511627904
14.08.2010	307.47330960854094
15.08.2010	417.39130434782606
16.08.2010	587.7551020408164
17.08.2010	669.7674418604652
18.08.2010	649.624060150376
19.08.2010	640
20.08.2010	447.6683937823834
21.08.2010	499.4219653179191
22.08.2010	407.54716981132077
23.08.2010	405.63380281690144
24.08.2010	401.86046511627904
25.08.2010	400
26.08.2010	411.42857142857144
27.08.2010	505.2631578947368
28.08.2010	508.2352941176471
29.08.2010	533.3333333333334
30.08.2010	579.8657718120805
31.08.2010	469.5652173913044
01.09.2010	550.3184713375796
02.09.2010	553.8461538461538
03.09.2010	526.829268292683
04.09.2010	477.34806629834253
05.09.2010	523.6363636363636
06.09.2010	546.8354430379746
07.09.2010	540
08.09.2010	523.6363636363636
09.09.2010	640
10.09.2010	488.135593220339
11.09.2010	540
12.09.2010	488.135593220339
13.09.2010	505.2631578947368
14.09.2010	425.615763546798
15.09.2010	511.2426035502959
16.09.2010	394.52054794520546
17.09.2010	415.38461538461536
18.09.2010	364.55696202531647
19.09.2010	413.39712918660285
20.09.2010	425.615763546798
21.09.2010	502.3255813953488
22.09.2010	496.55172413793105
23.09.2010	369.2307692307692
24.09.2010	378.94736842105266
25.09.2010	417.39130434782606
26.09.2010	421.4634146341463
27.09.2010	377.29257641921396
28.09.2010	407.54716981132077
29.09.2010	526.829268292683
30.09.2010	591.7808219178082
01.10.2010	561.038961038961
02.10.2010	864
03.10.2010	708.1967213114754
04.10.2010	564.7058823529412
05.10.2010	685.7142857142857
06.10.2010	505.2631578947368
07.10.2010	540
08.10.2010	561.038961038961
09.10.2010	546.8354430379746
10.10.2010	485.39325842696627
11.10.2010	543.3962264150944
12.10.2010	557.4193548387096
13.10.2010	490.90909090909093
14.10.2010	421.4634146341463
15.10.2010	488.135593220339
16.10.2010	334.8837209302326
17.10.2010	320
18.10.2010	346.9879518072289
19.10.2010	337.5
20.10.2010	327.27272727272725
21.10.2010	464.51612903225805
22.10.2010	561.038961038961
23.10.2010	493.7142857142857
24.10.2010	421.4634146341463
25.10.2010	425.615763546798
26.10.2010	358.50622406639
27.10.2010	405.63380281690144
28.10.2010	394.52054794520546
29.10.2010	387.4439461883408
30.10.2010	342.85714285714283
31.10.2010	482.6815642458101
01.11.2010	488.135593220339
02.11.2010	490.90909090909093
03.11.2010	454.7368421052632
04.11.2010	429.85074626865674
05.11.2010	394.52054794520546
06.11.2010	396.3302752293578
07.11.2010	358.50622406639
08.11.2010	314.1818181818182
09.11.2010	398.15668202764977
10.11.2010	425.615763546798
11.11.2010	394.52054794520546
12.11.2010	511.2426035502959
13.11.2010	387.4439461883408
14.11.2010	337.5
15.11.2010	432
16.11.2010	438.5786802030457
17.11.2010	349.7975708502024
18.11.2010	336.18677042801556
19.11.2010	576
20.11.2010	744.8275862068965
21.11.2010	617.1428571428571
22.11.2010	530.0613496932515
23.11.2010	617.1428571428571
24.11.2010	488.135593220339
25.11.2010	477.34806629834253
26.11.2010	445.36082474226805
27.11.2010	480
28.11.2010	502.3255813953488
29.11.2010	413.39712918660285
30.11.2010	427.7227722772277
01.12.2010	459.5744680851064
02.12.2010	459.5744680851064
03.12.2010	457.14285714285717
04.12.2010	377.29257641921396
05.12.2010	361.5062761506276
06.12.2010	358.50622406639
07.12.2010	361.5062761506276
08.12.2010	363.02521008403363
09.12.2010	387.4439461883408
10.12.2010	587.7551020408164
11.12.2010	493.7142857142857
12.12.2010	505.2631578947368
13.12.2010	612.7659574468086
14.12.2010	505.2631578947368
15.12.2010	440.81632653061223
16.12.2010	499.4219653179191
17.12.2010	520.4819277108434
18.12.2010	536.6459627329192
19.12.2010	469.5652173913044
20.12.2010	543.3962264150944
21.12.2010	443.0769230769231
22.12.2010	546.8354430379746
23.12.2010	595.8620689655172
24.12.2010	583.7837837837837
25.12.2010	514.2857142857143
26.12.2010	595.8620689655172
27.12.2010	520.4819277108434
28.12.2010	511.2426035502959
29.12.2010	523.6363636363636
30.12.2010	511.2426035502959
31.12.2010	533.3333333333334
01.01.2011	477.34806629834253
02.01.2011	493.7142857142857
03.01.2011	553.8461538461538
04.01.2011	612.7659574468086
05.01.2011	561.038961038961
06.01.2011	612.7659574468086
07.01.2011	526.829268292683
08.01.2011	508.2352941176471
09.01.2011	530.0613496932515
10.01.2011	533.3333333333334
11.01.2011	502.3255813953488
12.01.2011	517.3652694610779
13.01.2011	459.5744680851064
14.01.2011	477.34806629834253
15.01.2011	550.3184713375796
16.01.2011	496.55172413793105
17.01.2011	477.34806629834253
18.01.2011	612.7659574468086
19.01.2011	511.2426035502959
20.01.2011	464.51612903225805
21.01.2011	496.55172413793105
22.01.2011	523.6363636363636
23.01.2011	508.2352941176471
24.01.2011	459.5744680851064
25.01.2011	553.8461538461538
26.01.2011	480
27.01.2011	540
28.01.2011	546.8354430379746
29.01.2011	536.6459627329192
30.01.2011	553.8461538461538
31.01.2011	508.2352941176471
01.02.2011	526.829268292683
02.02.2011	546.8354430379746
03.02.2011	540
04.02.2011	445.36082474226805
05.02.2011	482.6815642458101
06.02.2011	488.135593220339
07.02.2011	425.615763546798
08.02.2011	514.2857142857143
09.02.2011	450
10.02.2011	464.51612903225805
11.02.2011	464.51612903225805
12.02.2011	440.81632653061223
13.02.2011	436.3636363636364
14.02.2011	440.81632653061223
15.02.2011	384
16.02.2011	372.41379310344826
17.02.2011	374.02597402597405
18.02.2011	407.54716981132077
19.02.2011	536.6459627329192
20.02.2011	436.3636363636364
21.02.2011	445.36082474226805
22.02.2011	409.478672985782
23.02.2011	355.55555555555554
24.02.2011	417.39130434782606
25.02.2011	384
26.02.2011	313.04347826086956
27.02.2011	354.0983606557377
28.02.2011	576
01.03.2011	664.6153846153846
02.03.2011	514.2857142857143
03.03.2011	464.51612903225805
04.03.2011	390.95022624434387
05.03.2011	311.913357400722
06.03.2011	315.3284671532847
07.03.2011	409.478672985782
08.03.2011	462.03208556149735
09.03.2011	540
10.03.2011	785.4545454545455
11.03.2011	664.6153846153846
12.03.2011	617.1428571428571
13.03.2011	738.4615384615385
14.03.2011	771.4285714285714
15.03.2011	771.4285714285714
16.03.2011	635.2941176470588
17.03.2011	612.7659574468086
18.03.2011	720
19.03.2011	751.304347826087
20.03.2011	630.6569343065694
21.03.2011	583.7837837837837
22.03.2011	726.0504201680673
23.03.2011	550.3184713375796
24.03.2011	568.421052631579
25.03.2011	499.4219653179191
26.03.2011	626.0869565217391
27.03.2011	604.1958041958042
28.03.2011	514.2857142857143
29.03.2011	530.0613496932515
30.03.2011	553.8461538461538
31.03.2011	429.85074626865674
01.04.2011	490.90909090909093
02.04.2011	480
03.04.2011	493.7142857142857
04.04.2011	485.39325842696627
05.04.2011	445.36082474226805
06.04.2011	583.7837837837837
07.04.2011	587.7551020408164
08.04.2011	520.4819277108434
09.04.2011	553.8461538461538
10.04.2011	499.4219653179191
11.04.2011	530.0613496932515
12.04.2011	530.0613496932515
13.04.2011	445.36082474226805
14.04.2011	540
15.04.2011	635.2941176470588
16.04.2011	499.4219653179191
17.04.2011	480
18.04.2011	583.7837837837837
19.04.2011	561.038961038961
20.04.2011	600
21.04.2011	587.7551020408164
22.04.2011	490.90909090909093
23.04.2011	502.3255813953488
24.04.2011	533.3333333333334
25.04.2011	450
26.04.2011	443.0769230769231
27.04.2011	472.1311475409836
28.04.2011	526.829268292683
29.04.2011	432
30.04.2011	457.14285714285717
01.05.2011	482.6815642458101
02.05.2011	438.5786802030457
03.05.2011	440.81632653061223
04.05.2011	438.5786802030457
05.05.2011	394.52054794520546
06.05.2011	396.3302752293578
07.05.2011	403.7383177570093
08.05.2011	394.52054794520546
09.05.2011	361.5062761506276
10.05.2011	472.1311475409836
11.05.2011	452.35602094240835
12.05.2011	511.2426035502959
13.05.2011	417.39130434782606
14.05.2011	357.02479338842977
15.05.2011	392.72727272727275
16.05.2011	349.7975708502024
17.05.2011	336.18677042801556
18.05.2011	300
19.05.2011	505.2631578947368
20.05.2011	392.72727272727275
21.05.2011	392.72727272727275
22.05.2011	342.85714285714283
23.05.2011	302.0979020979021
24.05.2011	288.96321070234114
25.05.2011	281.43322475570034
26.05.2011	291.8918918918919
27.05.2011	517.3652694610779
28.05.2011	557.4193548387096
29.05.2011	480
30.05.2011	561.038961038961
31.05.2011	576
01.06.2011	459.5744680851064
02.06.2011	454.7368421052632
03.06.2011	427.7227722772277
04.06.2011	385.7142857142857
05.06.2011	415.38461538461536
06.06.2011	370.81545064377684
07.06.2011	508.2352941176471
08.06.2011	467.02702702702703
09.06.2011	389.18918918918916
10.06.2011	387.4439461883408
11.06.2011	342.85714285714283
12.06.2011	370.81545064377684
13.06.2011	380.6167400881057
14.06.2011	349.7975708502024
15.06.2011	309.6774193548387
16.06.2011	480
17.06.2011	464.51612903225805
18.06.2011	438.5786802030457
19.06.2011	387.4439461883408
20.06.2011	369.2307692307692
21.06.2011	341.501976284585
22.06.2011	332.3076923076923
23.06.2011	360
24.06.2011	400
25.06.2011	604.1958041958042
26.06.2011	579.8657718120805
27.06.2011	511.2426035502959
28.06.2011	540
29.06.2011	502.3255813953488
30.06.2011	452.35602094240835
01.07.2011	499.4219653179191
02.07.2011	511.2426035502959
03.07.2011	523.6363636363636
04.07.2011	508.2352941176471
05.07.2011	621.5827338129496
06.07.2011	550.3184713375796
07.07.2011	659.5419847328244
08.07.2011	523.6363636363636
09.07.2011	579.8657718120805
10.07.2011	630.6569343065694
11.07.2011	550.3184713375796
12.07.2011	612.7659574468086
13.07.2011	452.35602094240835
14.07.2011	600
15.07.2011	533.3333333333334
16.07.2011	550.3184713375796
17.07.2011	508.2352941176471
18.07.2011	508.2352941176471
19.07.2011	608.4507042253521
20.07.2011	579.8657718120805
21.07.2011	568.421052631579
22.07.2011	572.1854304635762
23.07.2011	591.7808219178082
24.07.2011	520.4819277108434
25.07.2011	523.6363636363636
26.07.2011	490.90909090909093
27.07.2011	496.55172413793105
28.07.2011	557.4193548387096
29.07.2011	526.829268292683
30.07.2011	568.421052631579
31.07.2011	493.7142857142857
01.08.2011	523.6363636363636
02.08.2011	561.038961038961
03.08.2011	550.3184713375796
04.08.2011	669.7674418604652
05.08.2011	617.1428571428571
06.08.2011	708.1967213114754
07.08.2011	685.7142857142857
08.08.2011	635.2941176470588
09.08.2011	591.7808219178082
10.08.2011	568.421052631579
11.08.2011	630.6569343065694
12.08.2011	659.5419847328244
13.08.2011	664.6153846153846
14.08.2011	654.5454545454545
15.08.2011	669.7674418604652
16.08.2011	587.7551020408164
17.08.2011	635.2941176470588
18.08.2011	600
19.08.2011	659.5419847328244
20.08.2011	568.421052631579
21.08.2011	540
22.08.2011	511.2426035502959
23.08.2011	557.4193548387096
24.08.2011	644.776119402985
25.08.2011	640
26.08.2011	587.7551020408164
27.08.2011	708.1967213114754
28.08.2011	744.8275862068965
29.08.2011	626.0869565217391
30.08.2011	591.7808219178082
31.08.2011	557.4193548387096
01.09.2011	669.7674418604652
02.09.2011	553.8461538461538
03.09.2011	595.8620689655172
04.09.2011	644.776119402985
05.09.2011	553.8461538461538
06.09.2011	572.1854304635762
07.09.2011	635.2941176470588
08.09.2011	669.7674418604652
09.09.2011	561.038961038961
10.09.2011	649.624060150376
11.09.2011	691.2
12.09.2011	649.624060150376
13.09.2011	608.4507042253521
14.09.2011	591.7808219178082
15.09.2011	553.8461538461538
16.09.2011	726.0504201680673
17.09.2011	644.776119402985
18.09.2011	546.8354430379746
19.09.2011	680.3149606299213
20.09.2011	617.1428571428571
21.09.2011	591.7808219178082
22.09.2011	583.7837837837837
23.09.2011	649.624060150376
24.09.2011	669.7674418604652
25.09.2011	630.6569343065694
26.09.2011	644.776119402985
27.09.2011	649.624060150376
28.09.2011	587.7551020408164
29.09.2011	691.2
30.09.2011	708.1967213114754
01.10.2011	604.1958041958042
02.10.2011	714.0495867768595
03.10.2011	595.8620689655172
04.10.2011	771.4285714285714
05.10.2011	595.8620689655172
06.10.2011	675
07.10.2011	626.0869565217391
08.10.2011	726.0504201680673
09.10.2011	680.3149606299213
10.10.2011	702.439024390244
11.10.2011	929.0322580645161
12.10.2011	720
13.10.2011	890.7216494845361
14.10.2011	621.5827338129496
15.10.2011	644.776119402985
16.10.2011	726.0504201680673
17.10.2011	732.2033898305085
18.10.2011	720
19.10.2011	649.624060150376
20.10.2011	751.304347826087
21.10.2011	714.0495867768595
22.10.2011	881.6326530612245
23.10.2011	800
24.10.2011	680.3149606299213
25.10.2011	669.7674418604652
26.10.2011	738.4615384615385
27.10.2011	864
28.10.2011	822.8571428571429
29.10.2011	764.6017699115044
30.10.2011	778.3783783783783
31.10.2011	659.5419847328244
01.11.2011	576
02.11.2011	561.038961038961
03.11.2011	691.2
04.11.2011	587.7551020408164
05.11.2011	591.7808219178082
06.11.2011	600
07.11.2011	654.5454545454545
08.11.2011	579.8657718120805
09.11.2011	536.6459627329192
10.11.2011	612.7659574468086
11.11.2011	726.0504201680673
12.11.2011	604.1958041958042
13.11.2011	600
14.11.2011	604.1958041958042
15.11.2011	523.6363636363636
16.11.2011	640
17.11.2011	621.5827338129496
18.11.2011	649.624060150376
19.11.2011	702.439024390244
20.11.2011	604.1958041958042
21.11.2011	732.2033898305085
22.11.2011	617.1428571428571
23.11.2011	644.776119402985
24.11.2011	764.6017699115044
25.11.2011	640
26.11.2011	720
27.11.2011	757.8947368421053
28.11.2011	680.3149606299213
29.11.2011	626.0869565217391
30.11.2011	533.3333333333334
01.12.2011	474.72527472527474
02.12.2011	591.7808219178082
03.12.2011	568.421052631579
04.12.2011	635.2941176470588
05.12.2011	546.8354430379746
06.12.2011	505.2631578947368
07.12.2011	626.0869565217391
08.12.2011	526.829268292683
09.12.2011	587.7551020408164
10.12.2011	600
11.12.2011	568.421052631579
12.12.2011	680.3149606299213
13.12.2011	654.5454545454545
14.12.2011	564.7058823529412
15.12.2011	771.4285714285714
16.12.2011	732.2033898305085
17.12.2011	576
18.12.2011	600
19.12.2011	543.3962264150944
20.12.2011	644.776119402985
21.12.2011	579.8657718120805
22.12.2011	583.7837837837837
23.12.2011	608.4507042253521
24.12.2011	595.8620689655172
25.12.2011	496.55172413793105
26.12.2011	488.135593220339
27.12.2011	595.8620689655172
28.12.2011	557.4193548387096
29.12.2011	626.0869565217391
30.12.2011	608.4507042253521
31.12.2011	572.1854304635762
01.01.2012	564.7058823529412
02.01.2012	572.1854304635762
03.01.2012	543.3962264150944
04.01.2012	579.8657718120805
05.01.2012	587.7551020408164
06.01.2012	505.2631578947368
07.01.2012	469.5652173913044
08.01.2012	530.0613496932515
09.01.2012	526.829268292683
10.01.2012	612.7659574468086
11.01.2012	564.7058823529412
12.01.2012	557.4193548387096
13.01.2012	617.1428571428571
14.01.2012	576
15.01.2012	621.5827338129496
16.01.2012	493.7142857142857
17.01.2012	550.3184713375796
18.01.2012	675
19.01.2012	576
20.01.2012	595.8620689655172
21.01.2012	526.829268292683
22.01.2012	635.2941176470588
