"Date","active_addr","avg.Block.size..kB.....Ethereum","Price..ETH.USD....Ethereum","f.number.86400..count......Ethereum","sum.Transaction.count...Blocks....Ethereum","avg.Fee...Transactions..USD.....Ethereum"
2017-05-19,72064,4801.27138643068,98.4,15.929203539823,161568,0.102307957044509
2017-05-20,52675,4178.78138094371,124.57335,15.7405720531973,130912,0.141735872888174
2017-05-21,60677,4586.09104285452,123.45124,15.8911164244988,149699,0.127391586621919
2017-05-22,76476,5328.46744696415,146.4,15.8010241404535,176255,0.146824487397727
2017-05-23,84426,6626.57040044289,156,15.9439010887618,187121,0.205141304944984
2017-05-24,82146,6665.50119771513,167.99992,15.9203980099502,187293,0.236704036784657
2017-05-25,81901,5952.18774016468,183.99992,15.8096980786825,183010,0.21303268233027
2017-05-26,75678,5559.19701383831,166.24913,15.7319737800437,169818,0.194936431977783
2017-05-27,65270,5126.75822761537,153.10675,15.8852730281302,149450,0.179528687226371
2017-05-28,63973,5378.81624793692,150,15.8444892719604,155271,0.179203344027105
2017-05-29,69562,4922.11095178347,162,15.4866463523929,158547,0.189594085907166
2017-05-30,84007,7068.89482171654,189,15.4810965776743,193618,0.302742602003775
2017-05-31,102402,6842.57982261641,226.99992,15.9645232815965,214126,0.654255620102184
2017-06-01,95595,6540.86542835481,217.75,16.3760424564064,199160,0.269190392687022
2017-06-02,80264,7542.27403184588,211.44,16.9844702182033,194911,0.307699229924639
2017-06-03,79329,6635.92009220131,215.3,16.5962351133308,175666,0.27093970829173
2017-06-04,81575,6458.02151162791,215.82729,16.7441860465116,180136,0.297218373688632
2017-06-05,90299,6438.76319298914,241.25,16.4602781482187,190305,0.270741118056796
2017-06-06,93592,7373.63229646697,242.1,16.5898617511521,200523,0.311362984004386
2017-06-07,91758,7387.7297194121,262.6,16.4916968887192,207180,0.342937653398733
2017-06-08,87234,6932.05605682473,250.50005,16.5866769053561,187700,0.310330179320475
2017-06-09,98331,7482.09877253548,258.3993,16.5707710011507,215831,0.292286946254329
2017-06-10,102761,6591.95367591898,278.84973,16.2040510127532,213356,0.273092589279194
2017-06-11,116037,8658.3421654594,325.99994,16.4696911932901,240490,0.41562846900933
2017-06-12,143038,9450.95436318503,335,16.4979950353256,292941,0.575150848717382
2017-06-13,140491,8806.94271623672,386.50006,16.3884673748103,280054,0.398389634097278
2017-06-14,125473,7942.33610428868,382.3,16.3234460608351,250410,0.380177770187717
2017-06-15,128654,8191.83864278982,335.53,16.2865221489161,261617,0.350905956824523
2017-06-16,115990,8034.39711394303,339,16.191904047976,248003,0.343972719069778
2017-06-17,114297,7957.53438151165,348.555,16.366736124266,242022,0.33568928884172
2017-06-18,117416,7931.19936412942,363.26013,16.15859360389,245957,0.363410802567198
2017-06-19,135673,8956.3578927634,348,16.1979752530934,286209,0.337234753788527
2017-06-20,149150,9258.27702838736,357,17.3948057177371,308488,0.818741955694287
2017-06-21,119668,6194.70130665578,348.99994,17.639853001225,221289,1.4065259504227
2017-06-22,144497,8691.40210355987,323,17.4757281553398,284225,0.763816288158649
2017-06-23,140575,9122.92351738241,321.10034,17.6687116564417,276012,0.536356433187127
2017-06-24,124772,8934.80137679692,323.98553,17.4934197205912,250570,0.810243979530051
2017-06-25,118434,8979.3095818108,296.51328,17.5395858708892,231135,0.516154798094038
2017-06-26,161094,9544.14964753273,276.40018,17.4018126888218,316788,0.750763507017821
2017-06-27,130722,7910.67626474705,251.5,17.2765446910618,252995,0.32315614079896
2017-06-28,133105,10005.1576295102,279.636,17.4158435799234,274241,0.773074649166401
2017-06-29,128143,9460.48239506664,311.766,17.1871891784364,263791,0.539774544678165
2017-06-30,125613,8800.12370929309,285.82797,17.1564733915806,252652,0.390153810066168
2017-07-01,118104,8105.72050309443,276,17.2489518866041,240465,0.354377414094587
2017-07-02,116149,8502.95947556615,255,17.1632896305125,248617,0.318649407615584
2017-07-03,139504,10142.6346001584,277.48486,17.1021377672209,302032,0.384250189871772
2017-07-04,136998,10131.8324143364,274.98,17.0145726664041,281465,0.361178198589861
2017-07-05,125726,10094.2084252758,266.7,17.3319959879639,271606,0.393757073563326
2017-07-06,123558,8829.91082045184,265.6392,17.1224732461356,258791,0.306318414829333
2017-07-07,141222,9708.839693155,264.86804,16.9944925255704,295389,0.313554180123068
2017-07-08,114568,8884.14743463731,237.89015,16.9844702182033,248142,0.33787214639954
2017-07-09,106591,6980.34648606203,245.77579,16.9611307420495,225189,0.2728697273279
2017-07-10,136397,10586.0842403135,234.9,18.8071397474967,302633,0.199771899198346
2017-07-11,136938,10484.207079646,201.20682,19.1150442477876,291677,0.194913882135547
2017-07-12,131339,10734.8631625638,188.10007,19.1616766467066,283828,0.215231551693084
2017-07-13,117609,10675.6642287234,224,19.1489361702128,260745,0.276166274065344
2017-07-14,115928,10039.8245224345,204.8,19.1914704575744,249381,0.222245385992172
2017-07-15,107688,8747.48729089724,196.51111,18.7703671518575,231961,0.238961539175993
2017-07-16,114090,9224.6443715847,170.01,18.8852459016393,249138,0.185220572013464
2017-07-17,115784,9814.17358152052,157.38042,19.3765418255214,248473,0.174935035161911
2017-07-18,124659,11286.3159745111,189.6,18.9848384970336,271055,0.291123462257723
2017-07-19,127989,10282.1468621954,226,18.6327366832003,270122,0.266857695215662
2017-07-20,123360,9369.92292746114,194.99992,18.6528497409326,250065,0.19582175373939
2017-07-21,116402,8661.02223200528,226.88681,19.0182698657275,232560,0.29593208357027
2017-07-22,99867,7991.51968165197,216.57272,18.5846418584642,205574,0.23131202103503
2017-07-23,134703,9282.44270386266,233,18.5407725321888,260490,0.25322176310823
2017-07-24,118331,10559.6990397206,227.7,18.8563945875164,263095,0.262922294367448
2017-07-25,114825,9765.86961160905,226.8,18.437900128041,242956,0.325137819134993
2017-07-26,106966,8403.12559139785,202.513,18.5806451612903,223010,0.261479522447762
2017-07-27,113766,8345.78290893397,203.014,18.6447993094519,225435,0.232590206096068
2017-07-28,116632,9257.6313750807,202.8,18.5926404131698,246494,0.227350189247859
2017-07-29,96659,7452.48046124279,191.65298,18.4497117232543,198773,0.192058897614607
2017-07-30,108275,7620.67240646259,207.46,18.3673469387755,206624,0.203922003827163
2017-07-31,134872,9290.73561190739,194.751,19.0518191841235,250090,0.176595791958837
2017-08-01,106107,9503.42843161243,200.49,21.1402006361634,218582,0.237067539743774
2017-08-02,110900,9426.06800197824,226.1,21.3649851632047,231068,0.227678200497973
2017-08-03,109546,9596.57595573441,217.504,21.7303822937626,236335,0.213809833660305
2017-08-04,121245,10507.0977722772,224.6,21.3861386138614,257160,0.188977844828905
2017-08-05,119543,10426.7944967774,220.40672,21.417947446703,261400,0.195828264158613
2017-08-06,118304,10462.613343254,254.09,21.4285714285714,265127,0.231024958155657
2017-08-07,128780,11866.9738641915,264.51,21.1040547142159,281172,0.299492401002928
2017-08-08,148110,13278.2824334229,269.5356,21.1092108477889,318866,0.282721980109198
2017-08-09,134365,11372.5570143448,296.43332,21.0065645514223,280308,0.279568572833436
2017-08-10,154590,13580.7783569124,294,21.4445271779598,338241,0.268725134409387
2017-08-11,155324,14429.2555420219,298.19992,21.047503045067,356682,0.29243509276181
2017-08-12,144077,13641.5565280817,309,21.0065645514223,338654,0.310699591674949
2017-08-13,143119,12993.4034875272,307.71,20.9251634778397,333011,0.277754958665442
2017-08-14,181133,15655.198887007,296.85,20.9049116864263,410061,0.247421945394632
2017-08-15,179535,16402.7253146176,298.06,20.9099709583737,413246,0.273774865595902
2017-08-16,177618,17360.2436389822,285.47025,20.7393182909265,413624,0.797560393996562
2017-08-17,181314,17330.333011583,301.98608,20.8494208494208,428007,0.482046417063101
2017-08-18,189599,17335.2935203095,299,20.889748549323,443356,0.680048627480749
2017-08-19,167049,16348.2626454524,292.03082,20.517691759677,377418,0.360764780149159
2017-08-20,142439,12824.7259384023,292.22775,20.7892204042348,309926,0.272459352080961
2017-08-21,175160,15178.74746043,298.7,20.4110559886605,392880,0.247867052229607
2017-08-22,160695,14258.6585424134,321.00006,20.6451612903226,364727,0.282778446121396
2017-08-23,173228,14351.9305028463,310.2255,20.4933586337761,374711,0.25834259660075
2017-08-24,156441,13796.0953632887,316.5,20.6500956022945,352465,0.286187951324707
2017-08-25,166765,15771.6795160383,325.00006,24.3106359032077,352621,0.282776771386249
2017-08-26,134774,14625.4978565304,328.4,24.6927693626751,306268,0.315558712214065
2017-08-27,138709,14944.547239613,333.49976,24.5873648264087,324173,0.279993715963629
2017-08-28,161713,17756.8905977945,347.26324,25.0725478816019,363799,0.305285031342845
2017-08-29,175887,18455.4247387744,347.00018,24.39988703756,394649,0.449411341424553
2017-08-30,185483,18827.4655904843,372.6075,24.4689889549703,400220,0.399628002623243
2017-08-31,185903,17436.468758998,383.5,24.8776274114598,384421,0.728540885429411
2017-09-01,179046,18436.1170122124,386.35,24.5384833854019,390997,0.50435444651568
2017-09-02,152765,15334.0208980514,389.49,24.39988703756,331797,0.712147242466317
2017-09-03,138701,13870.5012715456,344.85342,24.4136761797118,302525,0.334028774587421
2017-09-04,204530,19759.7607031471,350.671,24.4967394386164,442592,0.383132991519615
2017-09-05,195551,19704.4105085698,296.51053,24.2764821579095,444572,0.407155923677093
2017-09-06,208473,22602.6233618234,315.83942,24.6153846153846,496376,0.486349972112884
2017-09-07,188523,21134.5748519876,336.65015,24.3586129123203,448347,0.546567415814809
2017-09-08,192467,20975.2728285078,335,24.0534521158129,463670,0.543585690516519
2017-09-09,166105,17147.49929795,305,24.2628475147431,383654,0.347113965700543
2017-09-10,150663,14679.6538891998,303.88513,24.1745942921097,325128,0.381750266570211
2017-09-11,173113,16764.0844832442,298.24023,24.3311743170938,365384,0.317720139810516
2017-09-12,196272,18036.8601165695,297.32254,23.9800166527893,404898,0.378155744822407
2017-09-13,170419,16933.1866515837,294.40802,24.4343891402715,365679,0.36892935717997
2017-09-14,190503,17287.9019171992,276.49985,24.0066685190331,380251,0.29419976729658
2017-09-15,204789,19311.5589048673,222.5,23.8938053097345,441767,0.317944550830499
2017-09-16,154075,16697.5392075367,258.6664,23.9401496259352,373764,0.452581975038655
2017-09-17,136941,14349.6509641873,253.73656,23.801652892562,289517,0.320982147433713
2017-09-18,178749,17536.4416643239,257.59937,24.2901321338206,362764,0.283252931791094
2017-09-19,162817,16595.5879272326,296.9165,23.8147739801544,337752,0.334604011179561
2017-09-20,147836,16027.6369444444,283.01236,24,324984,0.565229541080208
2017-09-21,142841,16104.3034293553,283.311,23.7037037037037,317074,0.287626237990804
2017-09-22,121254,16972.1032989004,257.36716,28.7904031989337,271470,0.286840549337722
2017-09-23,121411,15950.5579056865,262.0666,29.9583911234397,260107,0.31424261837805
2017-09-24,124421,17983.3379850238,286.1276,29.4077603812117,280929,0.443294816588045
2017-09-25,137119,19577.0550070522,282.7492,30.4654442877292,306614,0.349894004056507
2017-09-26,131153,18526.9141868512,295,29.8961937716263,306075,0.368112723308869
2017-09-27,135765,18892.6346418733,288.85153,29.7520661157025,309047,0.391130681213923
2017-09-28,147791,20552.8112745098,309.65775,30.2521008403361,329208,0.345004959262236
2017-09-29,156714,21539.8073524214,303.59024,30.5408271474019,326502,0.304851854695537
2017-09-30,133151,21998.1545774648,293.1024,30.4225352112676,295798,0.364836794867934
2017-10-01,124278,21781.036338225,303.16,30.188679245283,283871,0.378882376577845
2017-10-02,140401,21143.1748768473,304.60107,30.4011259676284,306095,0.351661316470436
2017-10-03,141331,20917.7983927324,297.1,30.188679245283,327906,0.342211532976827
2017-10-04,129059,20394.6431046431,291.45,29.9376299376299,307399,0.361720790567806
2017-10-05,135034,20312.5274949084,290.87585,29.3279022403259,314808,0.383321150961021
2017-10-06,132567,21656.4662921348,295.75308,30.3370786516854,319882,0.400445169880966
2017-10-07,127245,19657.0435393258,309,30.3370786516854,291091,0.332269092188647
2017-10-08,128629,19149.6523098298,312.405,30.0104202848211,296829,0.372233326331303
2017-10-09,135126,19670.7470506593,310.5,29.9791811242193,328172,0.356035322316744
2017-10-10,154041,21438.4943396226,297.6983,29.6397941680961,349605,0.352592340227695
2017-10-11,155522,20045.3578044597,299.72656,29.6397941680961,344305,0.809516097624153
2017-10-12,153890,21136.8761641945,303.73993,29.8033804760262,363411,0.349652768319965
2017-10-13,170469,21845.315807679,302.6,29.8858526461432,379136,0.375919250117063
2017-10-14,145289,19951.4218912366,338,29.9272601316245,332169,0.401285010826707
2017-10-15,139572,19011.2358974359,339.87994,29.5384615384615,328921,0.395455758882462
2017-10-16,144220,16294.2371541502,336.975,18.9723320158103,408297,0.274822963907362
2017-10-17,189570,14412.0181818182,334.15823,14.2809917355372,505611,0.210484905516804
2017-10-18,165342,13060.4336923324,316.18973,13.8884423726089,470449,0.198277050076559
2017-10-19,156856,12978.3909629867,314,13.8439352667842,494184,0.17789230271927
2017-10-20,170173,15253.6535193202,307.0001,13.8528138528139,546837,0.272538523275927
2017-10-21,160742,11982.9343393803,303,13.8706052335848,462902,0.14842351199346
2017-10-22,186909,10947.4546178344,299.7,13.7579617834395,435493,0.132861650238567
2017-10-23,166494,12827.6408698433,293.6,13.8151582986888,468168,0.166665373550216
2017-10-24,170165,13945.9193341869,284.9715,13.8284250960307,492288,0.203799616870515
2017-10-25,154253,14346.7396373057,295.56027,13.9896373056995,460419,0.183827376489318
2017-10-26,162618,14417.092577554,295.67773,14.0328081858048,466406,0.171815675271389
2017-10-27,154874,14923.5832396853,295.0001,13.8706052335848,486147,0.177937890764414
2017-10-28,146002,14317.26875,295.99,13.8461538461538,484554,0.145237337600247
2017-10-29,153401,14872.2989990313,293,13.9489828866645,494176,0.141813795229771
2017-10-30,166123,16448.375,304.52054,14.2292490118577,532626,0.166858729793903
2017-10-31,182932,15604.3725896414,306.8,13.7689243027888,519906,0.192486246833221
2017-11-01,202644,15757.8821230869,304.5,14.0670791273201,527783,0.21097290526615
2017-11-02,220466,15695.9059244792,288.78497,14.0625,529277,0.201353192370239
2017-11-03,186478,15830.6074420103,285,13.9175257731959,485790,0.161206569151959
2017-11-04,151330,12156.2361200775,302.2,13.9444803098773,398758,0.157995016517109
2017-11-05,150763,11640.2460708049,299.5,13.7164629306239,417102,0.14105781961021
2017-11-06,174732,13795.9036941442,295.35,13.9377318922407,511663,0.153085593651773
2017-11-07,175979,14266.6916760586,297.09,13.910803413299,470418,0.196065993699046
2017-11-08,189926,14220.0586914689,290.8632,13.855035279025,480413,0.226774632678859
2017-11-09,190626,13928.8414850686,306.38474,13.9467312348668,467172,0.209971413083828
2017-11-10,188493,13412.8063492063,314.5,13.7142857142857,457427,0.197529373589651
2017-11-11,160347,12664.7999042604,297.69733,13.7865007180469,394378,0.1727912563663
2017-11-12,183910,13232.9196156926,313.063,13.8350680544436,434380,0.211287193427762
2017-11-13,181225,14443.0406425703,305.3518,13.8795180722892,443176,0.209856042413189
2017-11-14,199988,16232.3477621692,313.99,14.1130349558968,475984,0.218500222026614
2017-11-15,223244,16453.0894660895,333.76,13.8528138528139,540593,0.251522811326681
2017-11-16,202645,15278.2937926552,330.9243,14.0396490087748,491482,0.234723966515981
2017-11-17,212944,15300.5528468324,331,13.8572574178027,508590,0.239799016342563
2017-11-18,183780,14627.9475462591,330.52,13.9018503620274,459679,0.181055027946131
2017-11-19,189524,14550.5711777849,346.78,13.7887009256304,464563,0.207596716604033
2017-11-20,219476,16653.5720531088,355.49,13.9896373056995,530141,0.245886831845753
2017-11-21,218139,16182.3728539035,368.42,13.9941690962099,524044,0.252456289617301
2017-11-22,220795,15978.4516180711,360.4,13.8417173982698,546489,0.237993464635642
2017-11-23,225891,16028.7365105008,379.99,13.9579967689822,537068,0.25364892273587
2017-11-24,218081,15103.8480911133,406.3654,13.8594802694899,525529,0.238101613172805
2017-11-25,216984,16191.5666827931,470.9,13.933236574746,561166,0.239940752019461
2017-11-26,220373,16098.951369752,460.55557,14.0055114281083,542484,0.297652610715865
2017-11-27,260656,22187.1682550115,468.6165,14.196516595465,608695,0.280990532833685
2017-11-28,278303,18980.0694125369,473,14.177879881851,638989,0.309905347840289
2017-11-29,299281,18539.3226915521,464.47,14.1453831041257,663579,0.307728394697207
2017-11-30,285565,18059.2622337831,420,14.0464965046334,655457,0.268280616742748
2017-12-01,268631,18183.6032315978,433,14.1015178717154,622720,0.286099946326118
2017-12-02,271028,17953.5179249959,453.47586,14.273913761771,627785,0.24614403982379
2017-12-03,293629,19325.5458616686,456,14.3307347818875,693808,0.264936255030109
2017-12-04,276215,19740.9391641686,460,15.2354082172456,701834,0.521754461885242
2017-12-05,289577,19799.6190050107,465,15.46170365068,693090,0.785673038006134
2017-12-06,380313,21174.1649917778,452.5,15.7865887082039,791746,0.87250450964932
2017-12-07,290036,17899.028458089,417.37433,14.9016902380131,659068,1.40254540783404
2017-12-08,330413,21220.4769946579,412.5,14.8888505945201,766411,1.23475095365839
2017-12-09,311016,19891.1635988302,441.8103,14.8632375709616,707223,1.31511909877373
2017-12-10,312247,20864.2741740183,461.05014,14.9455111572392,716575,1.22218174788086
2017-12-11,380294,23553.8578883284,430,15.0287006435902,828899,0.787954531686636
2017-12-12,410522,25607.1102362205,503,15.1181102362205,872340,0.891653602850717
2017-12-13,435675,26215.5154620958,610,15.2677151440184,909631,0.961602733048652
2017-12-14,461722,26049.3192834563,682,15.1738672286617,942559,1.23079652054529
2017-12-15,425951,26179.96,685,14.8965517241379,904346,1.09345154681472
2017-12-16,401509,26388.9696969697,675.55725,14.961038961039,899857,1.0937126459912
2017-12-17,399637,25965.2829960215,684.1125,14.9455111572392,876574,0.90788448234691
2017-12-18,468630,27932.2349074555,711,14.9455111572392,984021,0.833516818761949
2017-12-19,501139,31463.3820485368,786,15.4175588865096,1092234,1.06341147568121
2017-12-20,491617,27465.2572249147,795.02966,15.5088852988691,986104,1.38580255752545
2017-12-21,535598,30221.0879712747,798.77,15.5116696588869,1072665,1.30210529465968
2017-12-22,565433,29197.6684359519,766.52954,15.2866242038217,1103523,1.13192974842756
2017-12-23,449595,26198.3968387422,630.9615,14.5283336135867,918881,0.822391918828711
2017-12-24,345239,20519.1981274034,663,14.4457448587193,758234,0.88721529921834
2017-12-25,358548,21721.0004973475,659.93396,14.3236074270557,752361,0.657653541484227
2017-12-26,395997,22433.4177236315,711.2,14.4192256341789,813510,0.644045647171807
2017-12-27,424109,24733.5901776735,749.75,14.4820650351995,912752,0.673418655783402
2017-12-28,451719,25965.3696722703,736.2,14.6714212939379,949503,0.641071650929786
2017-12-29,543083,29542.3603525752,710,14.9325959211891,1090191,0.651861070222349
2017-12-30,581059,29346.0405335181,731.7389,14.9662220682487,1136659,0.622300238329838
2017-12-31,439879,25037.6092771288,685.17,14.6267140680549,946981,0.62570175547459
2018-01-01,451998,24025.4330070874,736.0444,14.5798177522781,908945,0.617424879921054
2018-01-02,586797,30157.3657391304,754.1297,15.0260869565217,1153936,0.683936333194382
2018-01-03,629392,32472.8427797834,855.75,15.5956678700361,1238030,0.852355899810076
2018-01-04,702940,33680.6835350202,940,15.8415841584158,1349890,1.02749134809209
2018-01-05,690235,33416.3557386257,940.275,16.1767459277289,1271577,2.3384208634151
2018-01-06,657053,32655.2451994092,965.6004,15.9527326440177,1226417,2.85011922394873
2018-01-07,596175,31266.1065484805,1005.5138,15.629522431259,1152722,2.52232945626991
2018-01-08,643389,32502.2161612426,1116.634,15.9763313609467,1215473,2.68879678133508
2018-01-09,699229,33037.400967082,1128.4242,16.0684396503627,1256240,2.76093295493846
2018-01-10,642920,30646.0140350877,1276.5187,15.9556786703601,1177685,3.98148937886962
2018-01-11,646356,31298.0620626151,1246.4452,15.9116022099448,1173965,3.30481929533809
2018-01-12,590107,30655.0252814172,1137.8832,15.9439010887618,1118757,2.34887084915378
2018-01-13,628030,31263.7491657397,1259.7,16.0177975528365,1179321,2.5601673928982
2018-01-14,573315,29323.1127111111,1382,15.36,1081593,2.83871975016943
2018-01-15,689905,31845.8008849558,1348.8287,15.929203539823,1206420,2.47519765406382
2018-01-16,714225,32767.4520101413,1275.024,15.6465048895328,1277936,2.21201644281125
2018-01-17,700017,32426.7607681263,1023.1,15.5061019382627,1277083,1.64825217063287
2018-01-18,666438,31705.2038067876,1016.7117,15.5144550188544,1205184,1.80558599908774
2018-01-19,527087,28846.3827616535,990.3628,15.197889182058,1043257,1.75957487557737
2018-01-20,447804,27414.1777626426,1025,14.7113911118679,984489,1.83652105245644
2018-01-21,581373,26798.0049913941,1148.4767,14.8709122203098,1006530,1.50022542230738
2018-01-22,494049,25863.5005949346,1045.8348,14.6863844977053,972911,1.27714813942193
2018-01-23,455973,25079.2641573415,995.11975,14.6490335707019,928494,1.53069939203099
2018-01-24,436862,24565.6802549908,984.49774,14.4942123804731,913668,1.38208487193077
2018-01-25,356979,23670.9558375635,1062.0153,14.6192893401015,788515,1.41303275316993
2018-01-26,462472,26058.5294416244,1050.319,14.6192893401015,953429,1.04845170324991
2018-01-27,400533,22449.6918720853,1047.8828,14.3904063957362,831992,1.01971066258412
2018-01-28,418541,24197.0448728602,1113,14.3593152733921,889104,1.10263307475404
2018-01-29,446137,25247.7414345992,1245,14.5822784810127,936845,1.68174274315377
2018-01-30,432135,25224.1089142662,1177.8397,14.7264359979547,906578,1.36993062622663
2018-01-31,434297,24901.7502974673,1076.4,14.6863844977053,877284,1.30067396704821
2018-02-01,483961,26327.5347871236,1123.1566,14.9532710280374,1008759,1.71444476401216
2018-02-02,477848,26185.8095481671,1039.7909,14.7314578005115,981133,1.26511577705981
2018-02-03,386100,22591.9454210614,928.825,14.4650929181316,814486,1.00334195143863
2018-02-04,390788,22741.786409396,971.99,14.496644295302,800876,1.01637173050881
2018-02-05,420605,24175.294439834,826,14.3402489626556,875761,0.816950362566714
2018-02-06,425657,24934.1068174148,696.5138,14.5798177522781,888219,0.720180010723321
2018-02-07,390899,22971.5509893455,790.36536,14.6118721461187,818625,0.814201369036806
2018-02-08,318872,20093.2154281906,752,14.3952015994668,681344,0.715263963908997
2018-02-09,369110,22095.3990902965,815,14.55525606469,789807,0.71813046828623
2018-02-10,389413,22121.170043175,878.9318,14.3473928927267,848390,0.782848318541454
2018-02-11,346086,20981.7219143577,852.789,14.5088161209068,773496,0.70612290118885
2018-02-12,394940,22177.6080740118,813.405,14.5332211942809,829020,0.625364442086932
2018-02-13,336310,20432.0950544845,868.0474,14.4844928751048,745822,0.728069706605461
2018-02-14,355600,21848.2232081911,840.5,14.7440273037543,746384,0.716360537396887
2018-02-15,367990,21804.6895742541,918.0672,14.4820650351995,777318,0.742705195815098
2018-02-16,311007,20710.5013427325,926.73,14.5015105740181,704758,0.783250847452865
2018-02-17,316744,21890.9918820411,938.9,14.3141153081511,772079,0.817922815999384
2018-02-18,312835,20735.0643382353,971,14.4385026737968,756092,0.974878585291254
2018-02-19,354249,21811.3580874873,910,14.6490335707019,811384,0.729592191673366
2018-02-20,375920,24413.3548331613,939.61,14.8606811145511,886897,0.783483246733344
2018-02-21,348747,23307.4662335442,882.4,14.7717558557018,850504,0.762674141603754
2018-02-22,327243,21747.0527839264,838.5771,14.7113911118679,761893,0.670377804162792
2018-02-23,313928,20792.5560242997,803.1043,14.5798177522781,733084,0.67961318933538
2018-02-24,280631,21264.8907692308,854.323,14.7692307692308,732861,0.723653885532114
2018-02-25,280732,20566.3774325708,828.1922,14.7490611130079,690582,0.651748470756214
2018-02-26,349032,21651.7490952955,839.78,14.8888505945201,737453,0.616222988677117
2018-02-27,331637,20963.5841432225,864.257,14.7314578005115,694583,0.695202975742546
2018-02-28,356756,21593.2292302475,872.29114,14.6490335707019,720368,0.898172311278869
2018-03-01,325983,20663.0938935193,849.3301,14.6963769348529,684404,0.701688642773055
2018-03-02,334720,22549.540769622,868.55975,14.6465502627564,744666,0.848437050328135
2018-03-03,292902,21172.9719280551,856.836,14.5234493192133,673465,0.640831902115453
2018-03-04,272420,20793.9318143173,855.8407,14.691379017174,643241,0.729096822906814
2018-03-05,341039,22565.6640611725,865.88,14.6813933729822,752756,0.722514781334853
2018-03-06,344292,21622.686417657,850.51,14.6689303904924,712591,0.609931485145763
2018-03-07,446567,22824.4818258664,815.3095,14.6069315300085,783757,0.628960216189014
2018-03-08,328651,21478.3019125683,751.5007,14.7540983606557,690139,0.582784907996052
2018-03-09,316142,20374.013055273,699.0573,14.6490335707019,650058,0.532770496224216
2018-03-10,294827,18861.7771932802,725.1214,14.6614627524181,591377,0.481617278613741
2018-03-11,269455,18612.294947121,679.1642,14.5039449387275,608899,0.398662510998769
2018-03-12,310872,21667.5095311695,720.4397,14.8377125193199,677908,0.5400265800996
2018-03-13,318086,20945.8707587383,695.6691,14.7314578005115,699093,0.385916499089418
2018-03-14,340814,20106.0735923327,689.1603,14.7869245250727,671198,0.42836561235743
2018-03-15,317769,20055.9794252678,611.0643,14.691379017174,654531,0.363496381037021
2018-03-16,299714,19501.8935451166,610,14.5995268671849,654584,0.387565980531286
2018-03-17,271646,17375.9084699454,598.75867,14.7540983606557,593203,0.311485994419225
2018-03-18,308344,20197.2088319569,550.03687,14.5626158772965,684094,0.289535572079913
2018-03-19,346002,20641.923502768,537,14.4942123804731,703891,0.284830364098532
2018-03-20,309062,20067.1181406276,555,14.4990770263467,661791,0.31527170227145
2018-03-21,321548,20630.2451971689,556,14.5601617795753,697872,0.349232761866659
2018-03-22,304806,17882.6882274692,557.5304,14.3664782174925,619453,0.379434955514907
2018-03-23,360771,18847.1053954424,538.12634,14.4772117962466,677103,0.354071456179821
2018-03-24,323054,16599.0906239683,543.3263,14.2621327170683,613203,0.333634491197918
2018-03-25,239379,14982.3939243028,519,14.3426294820717,526372,0.324979893841614
2018-03-26,298471,17841.0641239174,523.5524,14.3904063957362,626615,0.359089198248842
2018-03-27,276378,17229.6864764477,485.9219,14.5872024312004,584055,0.296572194145584
2018-03-28,263701,17283.1655740461,447,14.5234493192133,579858,0.279891793739318
2018-03-29,284767,17508.0296574058,445,14.7264359979547,583673,0.292591831915304
2018-03-30,302697,18456.8763893567,382.3105,14.5503536544291,633616,0.210815078681289
2018-03-31,258005,17024.5223140496,395,14.2809917355372,584396,0.187785561843634
2018-04-01,241667,15893.4833776596,392.99878,14.3617021276596,545141,0.178674087652722
2018-04-02,272345,16870.8785690843,377.511,14.177879881851,598505,0.192351315804685
2018-04-03,295636,19076.0953492249,383.55255,14.4024004000667,645977,0.195113887455301
2018-04-04,277388,18675.5699050158,415.6232,14.3976003999333,628441,0.185273627968172
2018-04-05,321740,19495.820343461,378.48752,14.2668428005284,695871,0.262940335705283
2018-04-06,296087,17768.847959015,382.5,14.2786316311353,647981,0.205764088263673
2018-04-07,256927,15831.0596792858,369,14.2833526202678,535865,0.164982430057369
2018-04-08,276349,17232.7603169363,385.36908,14.2621327170683,595733,0.180586656733851
2018-04-09,299876,18630.2093411176,400.43674,14.4120100083403,609799,0.199594087862486
2018-04-10,273718,17581.8002634612,398,14.2269059772765,571388,0.201481018190368
2018-04-11,282619,18495.9288829252,415.39017,14.4917812814492,609102,0.219823720625975
2018-04-12,319473,21244.494743981,429.71802,14.6490335707019,692606,0.232728545902359
2018-04-13,324122,21135.8759074793,494.00208,14.5872024312004,730344,0.296261040464936
2018-04-14,274467,18148.0304208214,491.3437,14.6019942538449,611188,0.251955594412381
2018-04-15,280462,18672.3000505136,503,14.5479036874895,619985,0.235298222675874
2018-04-16,298025,20767.6345246123,533.72046,14.5650708024275,664402,0.265437057841541
2018-04-17,318108,22300.0126820908,512.1794,14.8071979434447,742823,0.245781231346966
2018-04-18,303442,22474.3282139776,502,14.909404659189,703293,0.297946574929747
2018-04-19,336554,25206.0790017212,526.1176,14.8709122203098,814318,0.285043887246172
2018-04-20,353036,26386.0400699912,567.9,15.1181102362205,832220,0.301121648414629
2018-04-21,362104,21671.9014108448,617.0006,14.6863844977053,746104,0.284928040526187
