Time,avg(Block size (kB)) – Ethereum,avg(Fee – Transactions (USD)) – Ethereum,f(number(86400)/count()) – Ethereum,Price (ETH/USD) – Ethereum,sum(Transaction count – Blocks) – Ethereum
09.05.2018,24509.77242582897,0.4661704819097449,15.078534031413612,747.9263,831127
10.05.2018,26750.1830019356,0.6438863837548046,15.203237726552876,752.68756,854827
11.05.2018,25118.238567205703,0.62709356735603,15.023474178403756,723.99976,826099
12.05.2018,23751.88008342023,0.4246188680098988,15.015641293013555,677.75214,788487
13.05.2018,23519.922569444443,0.4633629536449487,15.0,683.0,762439
14.05.2018,25931.555161404754,0.6023889840534757,15.324583185526782,730.0,801788
15.05.2018,24791.855024424283,0.6234269483153726,15.073272854152128,727.8783,779210
16.05.2018,24743.47865367582,0.6231551394914477,15.305580159433129,706.6584,807257
17.05.2018,24608.41216690042,0.6626478062495551,15.147265077138847,706.87225,835761
18.05.2018,24643.09563520227,0.5946096414303693,15.33002129169624,667.2966,831831
19.05.2018,24459.16973050152,0.5392094737199759,15.420310547920757,693.8393,846288
20.05.2018,23759.415632754342,0.5372370442085083,15.313718539524992,697.0645,777283
21.05.2018,25580.29558642518,0.6045235956041783,15.19254439950765,716.2126,802211
22.05.2018,25326.03999285842,0.6471707343652057,15.42581681842528,697.2339,822409
23.05.2018,25964.9400530504,0.5952299374543517,15.278514588859416,640.8078,833377
24.05.2018,25467.441308646416,0.5063423903120429,15.531188207801543,576.3812,811167
25.05.2018,24929.781188997335,0.5129696588971148,15.332741792369122,602.22,800838
26.05.2018,23052.639272600103,0.4539521733760138,15.107536282566882,585.43665,761932
27.05.2018,23497.07206247781,0.4086324750232401,15.335463258785945,585.32556,776024
28.05.2018,25414.14077840112,0.5668836737914266,15.147265077138847,570.5197,861002
29.05.2018,25332.303770578863,0.5165783386218848,15.2947424322889,512.63367,812183
30.05.2018,25508.13692280264,0.5945753690870561,15.403815296844355,565.1739,817167
31.05.2018,27436.23888790508,0.71297699608253,15.300159376660174,557.7292,832842
01.06.2018,25129.576635846373,0.6618429578743691,15.362731152204836,578.4425,758242
02.06.2018,24616.51775568182,0.4508662345585854,15.340909090909092,579.7199,768017
03.06.2018,25076.86705819541,0.4270329377428336,15.376401494927924,590.56976,809997
04.06.2018,26426.76622002821,0.5607922227583523,15.232722143864596,618.3878,807165
05.06.2018,25847.70202110535,0.4764587544968252,15.453407261670542,591.4,780654
06.06.2018,24376.00408308184,0.6481324750298171,15.338185691461032,609.83453,754070
07.06.2018,24383.70615357333,0.4896509761357817,15.321865579003369,607.11,775828
08.06.2018,24513.09420672653,0.4561905656096776,15.213946117274167,605.56,720017
09.06.2018,24163.410695187165,0.3394630911122669,15.401069518716575,600.42096,769427
10.06.2018,24559.66477574898,0.3341840028107388,15.316433256514802,592.42285,771280
11.06.2018,24470.185610747747,0.319738521516561,15.273112957397917,524.37646,768985
12.06.2018,23681.657507875392,0.3187876811323886,15.12075603780189,530.87213,770199
13.06.2018,25448.15542420028,0.2986159894629588,15.020862308762169,493.7,797637
14.06.2018,24148.5696444059,0.3222550794211358,14.986990459670425,476.137,765916
15.06.2018,22614.912659979247,0.4057778088798205,14.9429263230716,519.9891,763803
16.06.2018,26352.888094021466,0.4338112650060441,14.716402657128258,487.58035,639775
17.06.2018,19967.614539306847,0.2358471596264898,14.606931530008453,497.6964,648548
18.06.2018,22073.959690964057,0.2333599512570585,14.511252939200537,494.85532,695753
19.06.2018,25000.03653912444,0.3073570350783655,14.891416752843847,518.5554,778765
20.06.2018,25587.109565516057,0.290612797742838,14.837712519319938,537.90234,803076
21.06.2018,23526.145946866483,0.2939232241211008,14.713896457765667,536.3,752035
22.06.2018,24500.427147766324,0.5964645552056315,14.845360824742269,525.7829,770457
23.06.2018,20591.045592705166,0.2343446119093142,14.58966565349544,461.1,675918
24.06.2018,20968.2438360823,0.3591252592638409,14.69137901717395,473.55832,671994
25.06.2018,25228.247131509263,0.2838114781315352,15.25154457193292,454.43542,837265
26.06.2018,23860.43754349339,0.2413645371452375,15.031315240083508,459.33292,732170
27.06.2018,24580.006499059346,0.2141180884327371,14.776808619805028,429.41162,771938
28.06.2018,23925.63363415481,0.2171375921039331,14.994793474488024,441.04395,744784
29.06.2018,23218.54961832061,0.2222989262741483,14.989590562109646,420.56625,735092
30.06.2018,22084.78517887564,1.354955895199235,14.718909710391824,434.0,632981
01.07.2018,22499.564673633715,2.335148523421831,14.802124378961796,454.2499,622633
02.07.2018,19625.185191431945,5.3302007495198485,14.57244054646652,451.6151,489559
03.07.2018,22046.92115682561,3.297179168747611,14.873472198312962,476.1673,573532
04.07.2018,18915.23950659585,2.9953064388652346,14.802124378961796,462.32065,447112
05.07.2018,21491.995695592286,2.2358626036605207,14.87603305785124,466.71625,527586
06.07.2018,19221.10694729637,3.3692154177509006,14.784394250513348,467.96884,459075
07.07.2018,19709.95670103093,2.882920526997207,14.845360824742269,469.7091,484105
08.07.2018,22365.8841495524,1.0525828171338558,15.165876777251183,486.35632,631505
09.07.2018,22361.90076857387,0.8086644551258709,14.756618274978653,485.93103,651926
10.07.2018,23429.39183814629,0.4945047756217623,14.940342382846271,470.64926,691771
11.07.2018,22105.672230652504,0.557839427399722,14.56752655538695,432.9177,643920
12.07.2018,21237.8738528283,1.0583537196499768,14.416819622893376,444.99298,566058
13.07.2018,20792.76986393415,1.1574762401672145,14.513690576180077,430.9,563317
14.07.2018,19582.65767565768,2.4539495572459904,14.385614385614383,431.8088,508951
15.07.2018,18676.186253502558,3.355536757374978,14.240975770562056,434.12637,453706
16.07.2018,23433.058109724832,0.3692343139267993,14.766706545889592,450.20822,703999
17.07.2018,23583.321786381388,0.3420863916032786,14.67142129393785,478.2407,701292
18.07.2018,23590.486017022755,0.3173557908614399,15.007816571130798,499.57596,746145
19.07.2018,23727.66701191093,0.278853970845371,14.914552045572242,478.86176,734702
20.07.2018,21229.57896539911,0.3858454869799726,14.799588900308326,469.04193,671608
21.07.2018,19168.773053193265,0.4227314015210651,14.4072036018009,448.83368,620634
22.07.2018,20792.9640167364,0.2486713235423394,14.460251046025103,461.42218,675356
23.07.2018,23066.46025247356,0.3335357912910383,14.73899692937564,457.32016,758657
24.07.2018,24224.61857265692,0.2705620639109136,14.858125537403268,450.55768,784910
25.07.2018,24158.90847457627,0.2678217624032222,14.64406779661017,479.9599,787527
26.07.2018,23504.04101161996,0.252179657799088,14.764183185235815,472.551,725630
27.07.2018,22766.20748011508,0.2111505436715326,14.621763411744796,462.714,788715
28.07.2018,19585.704890669334,0.3390194686904885,14.421632448673009,470.2799,703973
29.07.2018,21871.08252911813,0.1965921550981701,14.37603993344426,468.18564,716354
30.07.2018,23849.16786852256,0.2096604096652116,14.489350997819887,467.12674,757712
31.07.2018,23918.951512079744,0.2160199420343805,14.59706031424227,456.7715,745063
01.08.2018,24726.975772052552,0.4221149373182569,14.741511687425357,431.7,757758
02.08.2018,24601.727536727023,0.1785026610896948,14.759139050222071,420.6883,779928
03.08.2018,22394.854124408383,0.1859131713245507,14.60446247464503,410.85074,753190
04.08.2018,21272.42662002332,0.2305002260717795,14.3928035982009,417.8318,720548
05.08.2018,22206.212575859743,0.150414101576448,14.565070802427512,407.218,704249
06.08.2018,23316.98277899713,0.2464637870886022,14.587202431200405,408.1443,699536
07.08.2018,19803.47319148936,0.8456080038544329,14.706382978723404,404.71976,636342
08.08.2018,16262.743662917575,1.9003054928765972,14.503944938727548,378.18414,565663
09.08.2018,15543.06205733558,1.6192534016348374,14.569983136593592,355.58774,538530
10.08.2018,18595.749071886603,0.8918357059803073,14.579817752278096,364.1824,613892
11.08.2018,20284.63330529857,0.2534056016675571,14.533221194280909,331.8939,657312
12.08.2018,19754.22604970009,0.1776605060170418,14.80719794344473,318.08563,641927
13.08.2018,21953.650204359677,0.2390581989515371,14.713896457765667,318.59717,694941
14.08.2018,21861.765793010756,0.2439249346079055,14.516129032258064,283.77,690348
15.08.2018,19764.984576697403,0.2499291058778304,14.484492875104776,277.65436,648565
16.08.2018,22328.39865319865,0.2037816698376642,14.545454545454543,281.04495,716732
17.08.2018,20513.651883561644,0.9015930406275384,14.794520547945206,286.22144,607270
18.08.2018,22512.454020057798,0.2211107968961267,14.686384497705252,317.4743,627522
19.08.2018,22015.30455311973,0.1908802745745726,14.569983136593592,293.78387,599660
20.08.2018,25133.6572825354,0.1819776645606795,14.565070802427512,300.3612,663769
21.08.2018,25248.66415031035,0.1669272896872873,14.494212380473074,270.83197,605639
22.08.2018,22829.736575481256,0.4153563578696227,14.58966565349544,280.47,594918
23.08.2018,24307.49171365112,0.2670753095823379,14.761660686827268,270.0269,599557
24.08.2018,22858.504036326944,0.4841056867301343,14.530776992936428,276.60757,596227
25.08.2018,24936.669929125885,0.1604177465651781,14.579817752278096,281.01047,577239
26.08.2018,24193.32840087439,0.454598901840248,14.528333613586682,277.87195,574072
27.08.2018,24862.768091551665,0.157873543883722,14.540558734432851,273.83374,645935
28.08.2018,25983.77110885046,0.1763180563005056,14.649033570701931,287.60007,613844
29.08.2018,24551.619015280132,0.2832972895911996,14.66893039049236,295.6,546841
30.08.2018,23668.008460236888,0.2124674265357969,14.619289340101522,288.75885,592847
31.08.2018,22117.93667058626,0.2175197135125605,14.513690576180077,283.73825,577258
01.09.2018,23747.602040816328,0.1529682093683848,14.693877551020408,281.3887,656254
02.09.2018,23061.36303301809,0.1563633367873995,14.335490293678449,295.35098,620267
03.09.2018,25004.699847120773,0.1722496394910425,14.67640563954476,295.3973,631429
04.09.2018,23087.282004021446,0.2230244458264327,14.47721179624665,289.24695,589521
05.09.2018,25413.600402955,0.1633767885790905,14.5063801208865,285.80563,626957
06.09.2018,23478.599867724868,0.1962745304910276,14.285714285714286,228.8538,588959
07.09.2018,25112.76086588872,0.1976670385314622,14.61187214611872,229.85873,582184
08.09.2018,25208.046832884094,0.1583051473701618,14.555256064690028,215.3651,543337
09.09.2018,22118.270554331244,0.1489942370365195,14.6465502627564,196.98917,565631
10.09.2018,23522.157649409022,0.1547330260320855,14.38321957715998,196.25482,561611
11.09.2018,22317.055814728425,0.1791903917422721,14.395201599466844,197.37567,557317
12.09.2018,24132.518285619724,0.1664529203411132,14.29753433724971,185.05,570673
13.09.2018,24041.03481012658,0.174448969847103,14.390406395736177,183.2742,555753
14.09.2018,26309.39169139466,0.1590036402520307,14.243323442136498,211.25081,514394
15.09.2018,25807.84184432325,0.1656547748936161,14.27863163113535,209.18883,479695
16.09.2018,27184.63389497792,0.1766314952999946,14.13381318501554,222.06,458432
17.09.2018,25919.174506578947,0.1736378285543075,14.210526315789474,220.20586,553720
18.09.2018,26176.37254901961,0.2097859469814172,14.479638009049774,196.01,500513
19.09.2018,20024.31177527356,0.2835860975970194,14.110730034296914,208.80609,507255
20.09.2018,24243.86997006984,0.2056774696264503,14.366478217492515,209.99,498146
21.09.2018,26243.995726495727,0.2764490797912924,14.201183431952662,224.27281,544686
22.09.2018,25021.0803246108,0.218212355260897,14.309373964889035,248.32318,470309
23.09.2018,25760.78273026316,0.1874694412785196,14.210526315789474,240.75134,468627
24.09.2018,28687.52609053498,0.3411423844158402,14.22222222222222,244.67218,480337
25.09.2018,28211.40307541305,0.223175646360403,14.13381318501554,228.07797,519108
26.09.2018,29742.478566753925,0.2346840833443217,14.13612565445026,219.51208,493507
27.09.2018,29477.453214931757,0.238749507482663,14.2081894425259,214.05505,504047
28.09.2018,28067.566415218105,0.2800285382597401,14.16857986224992,228.83366,500407
29.09.2018,20427.67924528302,0.3328389277230775,14.175553732567678,221.76639,434315
30.09.2018,23845.7729800458,0.2481611549074519,14.131501472031402,231.14592,479351
01.10.2018,24593.396390484,0.2948327989255278,14.175553732567678,232.86,476308
02.10.2018,24106.77216828479,0.3010434591468172,13.980582524271844,231.62434,490262
03.10.2018,21422.69893004115,0.1773299478016249,14.22222222222222,225.65573,559006
04.10.2018,22654.76212170517,0.1720054816879613,14.057923852912465,220.68803,559181
05.10.2018,20849.304312182325,0.1588030945809961,14.166256763403837,222.488,595361
06.10.2018,17609.60543233687,0.1100775683150607,13.886210221793636,228.5941,596865
07.10.2018,15401.683223842332,0.1403706547711035,13.84393526678417,225.50264,497767
08.10.2018,17035.79462696229,0.1777205051811351,13.98284512056967,226.4313,542842
09.10.2018,18244.96096926329,0.1640421868881572,14.051065213855912,230.27884,537028
10.10.2018,16866.576848249028,0.195375879531324,14.007782101167315,228.41069,516772
11.10.2018,18165.879049324438,0.1853032189301979,14.064789190949048,226.7495,570525
12.10.2018,20201.5471636953,0.2080204379151583,14.0032414910859,191.6414,562140
13.10.2018,17319.0730246114,0.1223633635904734,13.989637305699482,196.84334,541797
14.10.2018,15242.460368812684,0.1147520260434842,13.97605952766095,201.22,511719
15.10.2018,17580.54388843314,0.1413099019542359,14.175553732567678,196.22289,562011
16.10.2018,17644.92459928034,0.1293451855731174,14.131501472031402,214.14737,575450
17.10.2018,17763.228221859707,0.1401733528921975,14.094616639477977,215.0,580354
18.10.2018,17768.90996418105,0.134914578990191,14.067079127320092,212.8757,565791
19.10.2018,18544.207419620776,0.1407427153967985,14.245671887881286,206.42609,601119
20.10.2018,15752.076161091263,0.138566485284577,14.030529392659954,205.01163,534080
21.10.2018,16115.960973220115,0.1341976781896248,14.10842586544742,208.44116,508014
22.10.2018,19570.57757625721,0.1420127841891387,14.245671887881286,207.6476,577314
23.10.2018,17616.89364461738,0.1492444461015384,14.007782101167315,206.41678,556231
24.10.2018,20666.96619856303,0.1796616680626487,14.10842586544742,205.86707,532709
25.10.2018,21878.941205291525,0.204945226652454,14.110730034296914,205.36502,537236
26.10.2018,20114.022541653056,0.1757096120875754,14.113034955896763,204.01,551218
27.10.2018,15213.961639344265,0.1429001092781712,14.163934426229508,204.99,499165
28.10.2018,15573.94525012221,0.1317309019062971,14.07854000325892,204.53,509862
29.10.2018,19679.40631647848,0.1409686904792546,14.13843888070692,205.1158,614695
30.10.2018,19083.13437034585,0.1353746325130839,14.29753433724971,196.98598,608397
31.10.2018,17867.074711710247,0.1409845419373997,14.032808185804775,197.361,585707
01.11.2018,18085.96968199044,0.1358445959777308,14.236282748393474,199.0531,589096
02.11.2018,17166.48492338112,0.1599696011422686,14.236282748393474,200.22923,548534
03.11.2018,15800.123549599608,0.1572142235055316,14.119954240889037,202.71042,505015
04.11.2018,15888.004419708626,0.1365516548655132,14.143067605172696,200.07878,510848
05.11.2018,17561.940411522635,0.181067327448405,14.22222222222222,212.05,582354
06.11.2018,18893.606200527705,0.1773635285937771,14.24802110817942,210.65541,597166
07.11.2018,17795.552734375,0.1805369918208459,14.0625,220.57999,564602
08.11.2018,18379.078305308278,0.2131818458610846,14.243323442136498,218.9006,555392
09.11.2018,17469.18716138565,0.1579771802341302,14.184862912493845,213.02132,547848
10.11.2018,16375.27187960085,0.1266913317892182,14.13381318501554,210.61716,489120
11.11.2018,17094.136415618363,0.110185432824209,14.115340630615911,212.9988,527799
12.11.2018,18419.188138065143,0.1636485015396325,14.000972289742345,213.37413,571162
13.11.2018,17701.512059064808,0.1816490475247418,14.175553732567678,213.16576,553590
14.11.2018,18831.737110854883,0.2063531558771399,14.231592818316589,210.27353,582181
15.11.2018,17646.14490367199,0.2071119823601464,14.22690597727647,187.7664,563051
16.11.2018,17100.241669362666,0.1786036410637136,13.97605952766095,183.67459,552107
17.11.2018,15502.84587696335,0.1410729463979015,14.13612565445026,176.97832,505581
18.11.2018,14680.617470368568,0.1648035390526322,14.028251339503166,176.26364,484801
19.11.2018,19001.725454242373,0.1794384522667649,14.40240040006668,178.56334,622942
20.11.2018,19756.066688785668,0.1550895161188329,14.33311214333112,150.79417,625752
21.11.2018,17952.492666232072,0.120574835306697,14.08083441981747,134.1897,579531
22.11.2018,17790.712683490023,0.1203894973097935,14.250371103414151,138.2,568895
23.11.2018,17659.455956855694,0.1179671764707957,14.119954240889037,126.7567,559992
24.11.2018,15618.431116195456,0.1145652922824106,14.119954240889037,125.2996,497091
25.11.2018,16511.80549236269,0.1136505159449285,14.03964900877478,115.0,529038
26.11.2018,17255.175918300116,0.1096446569418103,14.231592818316589,118.77,557388
27.11.2018,17908.725104253546,0.0929557532959317,14.412010008340284,109.888,565825
